transaction_id,item_name,date,time,period,purchase_cost,branch_location
TXN107862,Sohan Papdi,2024-10-07,09:30:00,Morning,580.41,HSR Layout
TXN107863,Sohan Papdi,2024-12-16,12:40:38,Afternoon,798.73,Indiranagar
TXN107864,Samosa,2024-06-01,17:00:04,Evening,74.0,Koramangala
TXN107865,Gulab Jamun,2024-03-26,10:31:07,Morning,103.53,Malleswaram
TXN107866,Kesar Peda,2024-12-04,18:51:21,Evening,425.02,Vijayanagar
TXN107867,Gulab Jamun,2025-05-19,18:52:35,Evening,27.14,Vijayanagar
TXN107868,Samosa,2025-01-24,10:29:37,Morning,74.96,Vijayanagar
TXN107869,Jalebi,2024-12-20,17:00:06,Evening,199.03,Electronic City
TXN107870,Rasgulla,2025-05-22,14:10:44,Afternoon,139.59,Malleswaram
TXN107871,Jalebi,2025-05-22,14:01:17,Afternoon,392.99,Jayanagar
TXN107872,Sohan Papdi,2025-04-01,20:51:43,Evening,290.48,Koramangala
TXN107873,Samosa,2025-04-12,10:58:04,Morning,22.95,Electronic City
TXN107874,Pista Roll,2024-11-30,16:35:27,Afternoon,1698.81,HSR Layout
TXN107875,Gulab Jamun,2025-06-25,17:34:32,Evening,27.01,Indiranagar
TXN107876,Mysore Pak,2024-11-09,10:52:01,Morning,687.28,Jayanagar
TXN107877,Mysore Pak,2024-07-14,16:56:17,Afternoon,423.0,Vijayanagar
TXN107878,Kesar Peda,2024-02-27,11:45:47,Morning,1178.01,Koramangala
TXN107879,Rasgulla,2024-12-09,19:37:25,Evening,135.38,RR Nagar
TXN107880,Kesar Peda,2024-03-29,16:32:16,Afternoon,930.26,Malleswaram
TXN107881,Rasgulla,2025-06-25,11:48:19,Morning,129.96,Basavanagudi
TXN107882,Laddoo (Boondi),2024-12-18,20:31:56,Evening,732.18,Koramangala
TXN107883,Mysore Pak,2024-08-26,20:26:34,Evening,520.74,Koramangala
TXN107884,Halwa (Assorted),2024-10-28,14:03:49,Afternoon,816.64,Basavanagudi
TXN107885,Dharwad Peda,2024-02-06,22:42:00,Night,483.55,Malleswaram
TXN107886,Samosa,2025-04-20,10:38:39,Morning,81.55,Indiranagar
TXN107887,Halwa (Assorted),2024-09-13,13:45:34,Afternoon,678.17,Jayanagar
TXN107888,Samosa,2024-06-28,21:01:30,Evening,42.3,Electronic City
TXN107889,Samosa,2025-03-29,08:42:49,Morning,53.57,RR Nagar
TXN107890,Kesar Peda,2024-11-11,10:42:50,Morning,998.33,Koramangala
TXN107891,Laddoo (Boondi),2024-04-07,08:59:13,Morning,694.38,Malleswaram
TXN107892,Laddoo (Boondi),2024-04-22,11:19:37,Morning,475.63,Malleswaram
TXN107893,Halwa (Assorted),2024-10-27,08:57:22,Morning,943.67,Electronic City
TXN107894,Halwa (Assorted),2025-04-12,17:58:36,Evening,889.72,Basavanagudi
TXN107895,Laddoo (Boondi),2025-06-13,08:34:46,Morning,266.98,Koramangala
TXN107896,Pista Roll,2024-11-12,15:10:38,Afternoon,1367.41,Basavanagudi
TXN107897,Chiroti,2024-06-10,09:17:09,Morning,300.39,Vijayanagar
TXN107898,Samosa,2025-04-11,18:07:24,Evening,71.13,Koramangala
TXN107899,Sohan Papdi,2024-03-13,17:30:36,Evening,417.96,HSR Layout
TXN107900,Halwa (Assorted),2024-02-10,17:23:04,Evening,489.87,Vijayanagar
TXN107901,Mysore Pak,2024-04-18,13:17:41,Afternoon,607.17,Jayanagar
TXN107902,Jalebi,2024-12-09,08:34:09,Morning,706.98,RR Nagar
TXN107903,Kaju Katli,2024-11-26,08:04:06,Morning,1898.71,Malleswaram
TXN107904,Kesar Peda,2025-06-15,11:14:46,Morning,808.33,Malleswaram
TXN107905,Laddoo (Boondi),2025-03-04,16:10:48,Afternoon,683.49,Malleswaram
TXN107906,Pista Roll,2024-12-06,08:43:00,Morning,2025.77,RR Nagar
TXN107907,Dharwad Peda,2024-11-17,20:35:15,Evening,450.22,Vijayanagar
TXN107908,Badam Milk,2025-02-02,22:20:20,Night,165.26,Koramangala
TXN107909,Rasgulla,2025-01-17,12:50:51,Afternoon,126.55,Basavanagudi
TXN107910,Pista Roll,2024-06-10,22:54:37,Night,2249.0,Vijayanagar
TXN107911,Badam Milk,2024-09-21,13:05:31,Afternoon,101.46,Jayanagar
TXN107912,Kaju Katli,2024-01-19,10:46:16,Morning,755.57,Jayanagar
TXN107913,Kesar Peda,2025-07-04,13:50:00,Afternoon,1442.28,Electronic City
TXN107914,Milk Burfi,2024-02-25,19:51:27,Evening,686.43,Malleswaram
TXN107915,Milk Burfi,2024-07-03,17:36:43,Evening,574.67,Malleswaram
TXN107916,Jalebi,2024-04-13,19:12:06,Evening,588.37,Vijayanagar
TXN107917,Milk Burfi,2024-05-17,17:34:27,Evening,705.46,HSR Layout
TXN107918,Milk Burfi,2024-12-27,14:05:24,Afternoon,687.87,Basavanagudi
TXN107919,Samosa,2025-01-11,12:16:33,Afternoon,55.79,Koramangala
TXN107920,Chiroti,2025-06-17,12:22:16,Afternoon,247.07,Basavanagudi
TXN107921,Mysore Pak,2024-09-13,18:02:19,Evening,712.3,Malleswaram
TXN107922,Laddoo (Boondi),2024-05-28,17:39:09,Evening,800.26,Indiranagar
TXN107923,Samosa,2024-01-21,08:00:15,Morning,30.87,RR Nagar
TXN107924,Pista Roll,2024-12-01,21:55:38,Evening,992.0,Jayanagar
TXN107925,Chiroti,2024-04-12,08:02:50,Morning,83.39,Malleswaram
TXN107926,Dharwad Peda,2024-12-07,22:27:49,Night,1024.98,Basavanagudi
TXN107927,Milk Burfi,2025-06-24,16:08:45,Afternoon,380.71,Indiranagar
TXN107928,Jalebi,2025-03-03,13:31:41,Afternoon,717.31,HSR Layout
TXN107929,Kaju Katli,2024-09-27,22:34:08,Night,1065.84,Electronic City
TXN107930,Badam Milk,2025-07-06,17:13:54,Evening,79.14,Jayanagar
TXN107931,Pista Roll,2024-04-04,14:07:57,Afternoon,1575.78,Indiranagar
TXN107932,Milk Burfi,2024-11-07,12:37:03,Afternoon,361.7,Jayanagar
TXN107933,Badam Milk,2025-05-08,19:17:39,Evening,205.58,Vijayanagar
TXN107934,Chiroti,2024-06-29,17:53:56,Evening,347.16,Basavanagudi
TXN107935,Chiroti,2025-03-22,10:38:57,Morning,297.36,Malleswaram
TXN107936,Gulab Jamun,2024-09-11,13:54:03,Afternoon,41.19,Indiranagar
TXN107937,Halwa (Assorted),2024-12-10,11:41:31,Morning,1014.13,HSR Layout
TXN107938,Jalebi,2025-06-08,20:17:37,Evening,622.73,Malleswaram
TXN107939,Halwa (Assorted),2024-05-21,16:01:14,Afternoon,377.41,RR Nagar
TXN107940,Samosa,2024-09-23,11:48:20,Morning,25.31,Electronic City
TXN107941,Jalebi,2025-02-10,10:43:22,Morning,745.65,RR Nagar
TXN107942,Badam Milk,2024-07-07,13:22:29,Afternoon,195.39,Jayanagar
TXN107943,Gulab Jamun,2024-10-23,12:00:48,Afternoon,110.69,Jayanagar
TXN107944,Dharwad Peda,2025-06-29,09:58:53,Morning,801.64,Jayanagar
TXN107945,Kaju Katli,2025-06-15,09:34:00,Morning,1477.15,HSR Layout
TXN107946,Pista Roll,2024-11-26,19:45:49,Evening,1214.67,Basavanagudi
TXN107947,Chiroti,2025-04-05,17:51:53,Evening,263.78,RR Nagar
TXN107948,Milk Burfi,2024-02-25,15:33:40,Afternoon,1024.15,HSR Layout
TXN107949,Jalebi,2024-06-02,09:17:01,Morning,462.59,Jayanagar
TXN107950,Kesar Peda,2025-03-23,14:59:30,Afternoon,1147.08,Electronic City
TXN107951,Kaju Katli,2024-09-08,15:35:28,Afternoon,991.58,Vijayanagar
TXN107952,Dharwad Peda,2025-03-23,22:04:25,Night,1064.78,RR Nagar
TXN107953,Sohan Papdi,2024-09-03,17:53:02,Evening,680.85,Koramangala
TXN107954,Pista Roll,2024-08-15,17:22:48,Evening,1074.23,Jayanagar
TXN107955,Laddoo (Boondi),2024-08-02,13:42:30,Afternoon,419.37,RR Nagar
TXN107956,Laddoo (Boondi),2024-05-22,20:22:44,Evening,816.58,Malleswaram
TXN107957,Laddoo (Boondi),2024-07-13,08:42:17,Morning,705.14,Indiranagar
TXN107958,Gulab Jamun,2024-02-03,11:26:38,Morning,52.6,Koramangala
TXN107959,Rasgulla,2025-03-19,18:01:36,Evening,123.94,HSR Layout
TXN107960,Pista Roll,2024-11-26,12:19:22,Afternoon,528.18,Malleswaram
TXN107961,Halwa (Assorted),2025-06-26,10:49:58,Morning,371.13,Malleswaram
TXN107962,Rasgulla,2025-06-05,21:14:11,Evening,155.02,Koramangala
TXN107963,Rasgulla,2024-07-12,11:55:45,Morning,145.3,Koramangala
TXN107964,Mysore Pak,2024-02-08,10:56:12,Morning,1122.79,HSR Layout
TXN107965,Milk Burfi,2024-10-09,20:01:04,Evening,598.53,Electronic City
TXN107966,Rasgulla,2024-10-05,08:01:57,Morning,149.17,Indiranagar
TXN107967,Chiroti,2024-09-05,11:25:01,Morning,133.5,Basavanagudi
TXN107968,Gulab Jamun,2024-04-04,21:22:16,Evening,38.28,Basavanagudi
TXN107969,Jalebi,2025-03-13,15:05:16,Afternoon,234.87,Vijayanagar
TXN107970,Halwa (Assorted),2024-07-15,09:57:20,Morning,863.67,Jayanagar
TXN107971,Halwa (Assorted),2024-03-15,21:01:09,Evening,614.17,Electronic City
TXN107972,Halwa (Assorted),2024-03-15,08:45:30,Morning,269.57,Jayanagar
TXN107973,Rasgulla,2024-04-25,09:18:49,Morning,160.79,Jayanagar
TXN107974,Halwa (Assorted),2024-02-08,21:06:33,Evening,256.91,Electronic City
TXN107975,Kesar Peda,2024-11-26,15:52:18,Afternoon,565.08,Malleswaram
TXN107976,Jalebi,2025-01-05,16:31:24,Afternoon,735.74,Indiranagar
TXN107977,Dharwad Peda,2024-12-26,18:39:05,Evening,480.83,RR Nagar
TXN107978,Rasgulla,2024-01-25,13:30:38,Afternoon,106.68,Jayanagar
TXN107979,Samosa,2024-10-02,15:35:47,Afternoon,68.5,Koramangala
TXN107980,Kaju Katli,2024-12-28,20:12:56,Evening,699.85,Malleswaram
TXN107981,Gulab Jamun,2024-09-12,19:53:39,Evening,120.48,Malleswaram
TXN107982,Dharwad Peda,2024-10-08,10:21:15,Morning,1336.55,Vijayanagar
TXN107983,Samosa,2024-10-07,11:28:51,Morning,22.43972502263677,Jayanagar
TXN107984,Chiroti,2025-01-05,17:17:42,Evening,162.29,Jayanagar
TXN107985,Jalebi,2024-02-23,08:01:41,Morning,468.11,Malleswaram
TXN107986,Jalebi,2025-07-14,15:38:38,Afternoon,489.84,Vijayanagar
TXN107987,Dharwad Peda,2024-07-27,22:07:55,Night,377.23,Vijayanagar
TXN107988,Milk Burfi,2024-04-09,09:43:36,Morning,259.52,HSR Layout
TXN107989,Milk Burfi,2024-04-08,15:31:30,Afternoon,913.89,Basavanagudi
TXN107990,Sohan Papdi,2024-07-08,15:01:07,Afternoon,443.75,Malleswaram
TXN107991,Halwa (Assorted),2024-02-19,21:50:43,Evening,1041.42,Vijayanagar
TXN107992,Milk Burfi,2025-04-13,12:47:16,Afternoon,682.5,RR Nagar
TXN107993,Sohan Papdi,2025-07-08,14:24:16,Afternoon,840.0,HSR Layout
TXN107994,Laddoo (Boondi),2024-11-30,21:06:21,Evening,217.42,Basavanagudi
TXN107995,Sohan Papdi,2025-05-23,11:13:06,Morning,337.12,Koramangala
TXN107996,Halwa (Assorted),2024-12-28,09:31:38,Morning,941.14,Vijayanagar
TXN107997,Halwa (Assorted),2024-07-16,11:54:50,Morning,497.7,RR Nagar
TXN107998,Halwa (Assorted),2024-02-29,17:34:01,Evening,181.6,Jayanagar
TXN107999,Halwa (Assorted),2024-11-17,17:37:57,Evening,697.67,RR Nagar
TXN108000,Halwa (Assorted),2025-07-13,19:37:29,Evening,285.5,Electronic City
TXN108001,Mysore Pak,2024-04-17,20:08:03,Evening,834.76,Jayanagar
TXN108002,Milk Burfi,2024-07-09,14:00:02,Afternoon,329.92,Malleswaram
TXN108003,Samosa,2025-01-03,17:53:16,Evening,85.17,Koramangala
TXN108004,Gulab Jamun,2024-08-21,22:32:37,Night,141.27,HSR Layout
TXN108005,Pista Roll,2025-01-06,11:38:42,Morning,878.56,RR Nagar
TXN108006,Kaju Katli,2024-04-23,08:36:41,Morning,1414.1,RR Nagar
TXN108007,Samosa,2025-01-06,20:10:57,Evening,47.7,Koramangala
TXN108008,Rasgulla,2025-04-21,15:16:56,Afternoon,111.11,Jayanagar
TXN108009,Dharwad Peda,2024-02-20,19:28:17,Evening,1298.44,Koramangala
TXN108010,Samosa,2024-02-26,10:46:44,Morning,76.67,Jayanagar
TXN108011,Pista Roll,2024-10-13,11:55:11,Morning,785.85,RR Nagar
TXN108012,Samosa,2024-12-05,12:17:27,Afternoon,30.93,Jayanagar
TXN108013,Dharwad Peda,2024-10-10,19:40:53,Evening,1331.74,RR Nagar
TXN108014,Laddoo (Boondi),2025-03-01,13:13:59,Afternoon,294.44,Vijayanagar
TXN108015,Milk Burfi,2024-05-04,14:37:36,Afternoon,486.6,Koramangala
TXN108016,Sohan Papdi,2024-09-03,20:52:53,Evening,648.87,Jayanagar
TXN108017,Gulab Jamun,2024-07-09,22:18:07,Night,132.78,Vijayanagar
TXN108018,Dharwad Peda,2024-10-25,15:56:21,Afternoon,925.58,RR Nagar
TXN108019,Rasgulla,2024-05-13,22:20:58,Night,157.13,Basavanagudi
TXN108020,Kesar Peda,2024-03-19,14:16:52,Afternoon,1206.97,Koramangala
TXN108021,Gulab Jamun,2024-06-12,11:40:58,Morning,117.35,Jayanagar
TXN108022,Laddoo (Boondi),2025-03-20,12:56:13,Afternoon,660.26,Indiranagar
TXN108023,Samosa,2024-06-25,20:16:20,Evening,20.38,Basavanagudi
TXN108024,Badam Milk,2024-04-10,11:13:21,Morning,58.77,Koramangala
TXN108025,Kaju Katli,2024-10-09,08:53:18,Morning,815.44,Indiranagar
TXN108026,Rasgulla,2024-10-09,20:49:29,Evening,40.47,Jayanagar
TXN108027,Pista Roll,2024-12-24,12:00:01,Afternoon,2215.2,Jayanagar
TXN108028,Laddoo (Boondi),2024-02-06,10:39:46,Morning,474.82,Indiranagar
TXN108029,Sohan Papdi,2024-03-24,18:49:07,Evening,516.34,Basavanagudi
TXN108030,Laddoo (Boondi),2024-11-17,20:09:04,Evening,594.36,Vijayanagar
TXN108031,Dharwad Peda,2025-04-15,09:10:36,Morning,1330.1,Koramangala
TXN108032,Gulab Jamun,2024-08-17,09:31:06,Morning,82.91,Electronic City
TXN108033,Milk Burfi,2024-02-22,12:56:05,Afternoon,720.23,HSR Layout
TXN108034,Milk Burfi,2024-04-17,22:49:41,Night,508.71,HSR Layout
TXN108035,Gulab Jamun,2024-07-06,19:21:33,Evening,87.05,HSR Layout
TXN108036,Kaju Katli,2024-09-20,16:33:53,Afternoon,1868.87,Koramangala
TXN108037,Dharwad Peda,2024-08-30,08:10:07,Morning,544.38,Malleswaram
TXN108038,Halwa (Assorted),2024-09-03,20:56:41,Evening,660.9,Basavanagudi
TXN108039,Jalebi,2024-06-23,22:33:29,Night,152.87,Electronic City
TXN108040,Dharwad Peda,2024-04-22,13:40:07,Afternoon,359.64,RR Nagar
TXN108041,Laddoo (Boondi),2024-06-20,10:04:04,Morning,390.03,Malleswaram
TXN108042,Milk Burfi,2024-05-29,13:57:37,Afternoon,736.34,HSR Layout
TXN108043,Chiroti,2024-11-24,17:30:29,Evening,266.36,Vijayanagar
TXN108044,Milk Burfi,2024-10-31,20:01:13,Evening,415.53,HSR Layout
TXN108045,Milk Burfi,2024-10-14,13:09:16,Afternoon,333.99,Vijayanagar
TXN108046,Pista Roll,2024-04-27,17:20:21,Evening,2167.5,Electronic City
TXN108047,Jalebi,2024-07-07,12:29:04,Afternoon,569.64,Jayanagar
TXN108048,Halwa (Assorted),2025-04-07,15:56:01,Afternoon,745.99,Vijayanagar
TXN108049,Halwa (Assorted),2025-02-23,14:48:33,Afternoon,211.42,Jayanagar
TXN108050,Chiroti,2025-02-23,17:20:32,Evening,283.82,Electronic City
TXN108051,Kesar Peda,2025-07-01,12:37:13,Afternoon,1384.59,Vijayanagar
TXN108052,Halwa (Assorted),2025-02-01,16:04:18,Afternoon,547.26,Vijayanagar
TXN108053,Badam Milk,2024-11-08,20:11:03,Evening,47.08,Koramangala
TXN108054,Gulab Jamun,2024-11-14,13:21:13,Afternoon,45.07,Basavanagudi
TXN108055,Jalebi,2024-02-15,17:32:27,Evening,729.94,Koramangala
TXN108056,Gulab Jamun,2025-02-27,14:01:57,Afternoon,41.52,Vijayanagar
TXN108057,Samosa,2025-05-06,21:48:22,Evening,79.45,Vijayanagar
TXN108058,Rasgulla,2024-09-21,14:40:51,Afternoon,133.8,Indiranagar
TXN108059,Kaju Katli,2025-04-16,13:38:48,Afternoon,1503.08,Jayanagar
TXN108060,Gulab Jamun,2024-11-02,20:10:11,Evening,147.88,Jayanagar
TXN108061,Jalebi,2024-07-15,15:05:02,Afternoon,678.22,Vijayanagar
TXN108062,Gulab Jamun,2024-06-15,10:33:49,Morning,48.53,RR Nagar
TXN108063,Rasgulla,2024-08-31,09:00:19,Morning,119.15,Vijayanagar
TXN108064,Milk Burfi,2024-10-30,17:11:12,Evening,352.92,Vijayanagar
TXN108065,Halwa (Assorted),2024-07-18,17:17:40,Evening,510.79,Vijayanagar
TXN108066,Mysore Pak,2024-08-18,20:52:36,Evening,1053.34,Indiranagar
TXN108067,Gulab Jamun,2024-03-26,19:47:48,Evening,100.19,Koramangala
TXN108068,Mysore Pak,2025-06-05,14:38:50,Afternoon,282.03,Electronic City
TXN108069,Chiroti,2024-06-08,20:23:43,Evening,115.05,Electronic City
TXN108070,Dharwad Peda,2024-05-30,16:36:17,Afternoon,370.01,Vijayanagar
TXN108071,Kaju Katli,2024-09-06,15:48:44,Afternoon,2210.0,Malleswaram
TXN108072,Milk Burfi,2024-11-08,22:18:58,Night,877.54,Vijayanagar
TXN108073,Gulab Jamun,2024-10-29,10:50:33,Morning,60.03,Koramangala
TXN108074,Rasgulla,2024-09-24,08:22:15,Morning,67.79,HSR Layout
TXN108075,Halwa (Assorted),2024-03-20,13:30:29,Afternoon,903.66,Basavanagudi
TXN108076,Samosa,2024-11-04,20:33:44,Evening,74.22,Malleswaram
TXN108077,Laddoo (Boondi),2024-07-11,18:16:43,Evening,622.15,Malleswaram
TXN108078,Gulab Jamun,2024-07-29,13:50:17,Afternoon,124.0,Koramangala
TXN108079,Laddoo (Boondi),2024-01-26,20:25:44,Evening,189.38,Koramangala
TXN108080,Kesar Peda,2024-12-31,10:30:02,Morning,733.76,HSR Layout
TXN108081,Badam Milk,2024-08-16,12:43:27,Afternoon,63.13,Jayanagar
TXN108082,Laddoo (Boondi),2024-06-02,15:52:24,Afternoon,273.09,Basavanagudi
TXN108083,Jalebi,2024-09-19,19:55:16,Evening,197.03,Malleswaram
TXN108084,Milk Burfi,2024-01-19,18:06:55,Evening,302.78,Basavanagudi
TXN108085,Chiroti,2025-03-03,09:45:39,Morning,315.51,HSR Layout
TXN108086,Pista Roll,2024-06-01,19:58:31,Evening,1362.81,HSR Layout
TXN108087,Dharwad Peda,2024-10-17,21:16:01,Evening,560.51,Vijayanagar
TXN108088,Badam Milk,2024-05-25,10:21:06,Morning,187.12,Electronic City
TXN108089,Dharwad Peda,2024-01-27,14:57:19,Afternoon,574.43,Koramangala
TXN108090,Kaju Katli,2024-01-24,12:29:22,Afternoon,523.76,Vijayanagar
TXN108091,Badam Milk,2024-12-21,18:38:16,Evening,154.48,Koramangala
TXN108092,Chiroti,2024-11-08,18:44:48,Evening,198.94,Basavanagudi
TXN108093,Milk Burfi,2024-12-16,11:38:47,Morning,502.43,Vijayanagar
TXN108094,Gulab Jamun,2024-07-28,19:53:22,Evening,96.2,HSR Layout
TXN108095,Milk Burfi,2025-01-02,11:41:29,Morning,472.18,HSR Layout
TXN108096,Mysore Pak,2025-05-09,08:52:09,Morning,659.77,Indiranagar
TXN108097,Kesar Peda,2024-09-24,18:55:11,Evening,424.54,Jayanagar
TXN108098,Gulab Jamun,2024-07-08,14:09:24,Afternoon,46.94,Koramangala
TXN108099,Pista Roll,2025-07-10,12:16:09,Afternoon,2068.63,Malleswaram
TXN108100,Mysore Pak,2025-01-09,21:06:55,Evening,782.32,Basavanagudi
TXN108101,Halwa (Assorted),2025-01-22,15:41:31,Afternoon,573.28,HSR Layout
TXN108102,Kesar Peda,2025-03-21,20:28:30,Evening,1458.95,Koramangala
TXN108103,Milk Burfi,2025-05-06,15:21:29,Afternoon,994.89,Koramangala
TXN108104,Milk Burfi,2025-04-05,21:50:35,Evening,211.43,Jayanagar
TXN108105,Sohan Papdi,2024-12-17,11:14:08,Morning,178.88,Jayanagar
TXN108106,Pista Roll,2024-01-24,21:07:43,Evening,1139.43,Electronic City
TXN108107,Rasgulla,2024-07-08,20:12:16,Evening,100.39,RR Nagar
TXN108108,Samosa,2025-03-03,17:58:22,Evening,69.12,Jayanagar
TXN108109,Sohan Papdi,2025-07-12,14:51:14,Afternoon,399.91,RR Nagar
TXN108110,Halwa (Assorted),2024-06-14,11:08:27,Morning,315.45,Malleswaram
TXN108111,Laddoo (Boondi),2025-02-06,12:06:24,Afternoon,517.51,Electronic City
TXN108112,Jalebi,2024-10-08,20:09:51,Evening,166.62,Indiranagar
TXN108113,Sohan Papdi,2025-06-02,13:14:48,Afternoon,478.79,Malleswaram
TXN108114,Pista Roll,2024-07-18,10:20:12,Morning,1110.14,Jayanagar
TXN108115,Rasgulla,2024-08-09,12:40:11,Afternoon,71.88,Electronic City
TXN108116,Mysore Pak,2024-10-26,11:11:44,Morning,1110.85,Basavanagudi
TXN108117,Badam Milk,2024-07-21,08:56:25,Morning,96.75,Malleswaram
TXN108118,Rasgulla,2024-11-05,20:27:55,Evening,164.87,Jayanagar
TXN108119,Halwa (Assorted),2024-10-28,15:01:49,Afternoon,454.24,Electronic City
TXN108120,Samosa,2024-04-02,22:09:34,Night,73.63,HSR Layout
TXN108121,Dharwad Peda,2025-06-24,10:41:33,Morning,668.23,Jayanagar
TXN108122,Pista Roll,2025-06-11,10:15:42,Morning,1964.09,Basavanagudi
TXN108123,Rasgulla,2024-11-10,14:22:15,Afternoon,89.26,Basavanagudi
TXN108124,Badam Milk,2024-07-12,08:31:48,Morning,81.97,Malleswaram
TXN108125,Chiroti,2024-03-03,11:38:36,Morning,244.32,RR Nagar
TXN108126,Samosa,2024-07-09,14:00:38,Afternoon,23.83,Jayanagar
TXN108127,Badam Milk,2024-02-03,16:36:33,Afternoon,67.33,Jayanagar
TXN108128,Sohan Papdi,2025-01-01,17:30:15,Evening,239.23,Indiranagar
TXN108129,Dharwad Peda,2025-06-25,09:30:07,Morning,804.53,Basavanagudi
TXN108130,Badam Milk,2025-03-20,17:42:02,Evening,52.85,HSR Layout
TXN108131,Milk Burfi,2025-06-03,17:06:33,Evening,567.37,Koramangala
TXN108132,Dharwad Peda,2024-02-17,22:22:06,Night,283.36,Basavanagudi
TXN108133,Rasgulla,2025-04-07,14:21:36,Afternoon,129.87,HSR Layout
TXN108134,Rasgulla,2025-01-20,11:59:45,Morning,56.18,Malleswaram
TXN108135,Gulab Jamun,2025-01-16,15:56:04,Afternoon,54.34,HSR Layout
TXN108136,Pista Roll,2024-06-19,15:03:29,Afternoon,712.25,Jayanagar
TXN108137,Chiroti,2025-06-20,15:37:42,Afternoon,308.95,Vijayanagar
TXN108138,Sohan Papdi,2024-01-20,09:42:08,Morning,441.45,RR Nagar
TXN108139,Jalebi,2025-04-04,14:41:52,Afternoon,311.9,Indiranagar
TXN108140,Rasgulla,2024-07-27,09:58:18,Morning,28.1,Malleswaram
TXN108141,Rasgulla,2025-03-22,20:10:45,Evening,28.83,HSR Layout
TXN108142,Kesar Peda,2025-05-13,09:53:37,Morning,982.17,Jayanagar
TXN108143,Sohan Papdi,2024-09-23,08:14:40,Morning,778.08,RR Nagar
TXN108144,Jalebi,2025-03-13,12:01:52,Afternoon,204.24,Electronic City
TXN108145,Kaju Katli,2025-01-08,08:12:41,Morning,474.97,Electronic City
TXN108146,Dharwad Peda,2025-04-17,21:46:31,Evening,406.72,Jayanagar
TXN108147,Rasgulla,2024-12-03,15:02:59,Afternoon,161.8,Electronic City
TXN108148,Chiroti,2024-10-27,12:58:01,Afternoon,279.37,Vijayanagar
TXN108149,Jalebi,2024-11-13,10:06:04,Morning,357.62,RR Nagar
TXN108150,Chiroti,2025-05-28,16:29:51,Afternoon,135.6,Malleswaram
TXN108151,Milk Burfi,2025-03-05,10:19:04,Morning,836.98,HSR Layout
TXN108152,Badam Milk,2024-05-17,16:45:44,Afternoon,205.99,Basavanagudi
TXN108153,Kaju Katli,2024-01-16,13:58:57,Afternoon,1042.95,HSR Layout
TXN108154,Gulab Jamun,2024-11-10,11:11:18,Morning,29.12,Electronic City
TXN108155,Milk Burfi,2024-11-10,11:15:56,Morning,752.08,RR Nagar
TXN108156,Badam Milk,2025-04-21,12:18:47,Afternoon,217.55,Koramangala
TXN108157,Milk Burfi,2024-09-07,18:31:21,Evening,836.96,Vijayanagar
TXN108158,Badam Milk,2024-10-07,10:02:44,Morning,226.7,HSR Layout
TXN108159,Jalebi,2024-09-06,19:35:16,Evening,479.27,Indiranagar
TXN108160,Dharwad Peda,2025-04-16,18:48:18,Evening,709.34,Indiranagar
TXN108161,Sohan Papdi,2024-05-19,13:39:41,Afternoon,758.18,Indiranagar
TXN108162,Kesar Peda,2025-06-14,17:45:35,Evening,744.02,Vijayanagar
TXN108163,Halwa (Assorted),2025-04-18,12:06:33,Afternoon,1044.98,RR Nagar
TXN108164,Halwa (Assorted),2025-06-18,09:50:13,Morning,656.55,Malleswaram
TXN108165,Kaju Katli,2024-09-26,12:20:14,Afternoon,2094.7,HSR Layout
TXN108166,Sohan Papdi,2025-06-24,18:09:29,Evening,313.66,Indiranagar
TXN108167,Pista Roll,2024-02-18,08:42:08,Morning,1631.94,Koramangala
TXN108168,Samosa,2025-01-06,21:56:34,Evening,21.17,HSR Layout
TXN108169,Chiroti,2025-01-27,14:50:31,Afternoon,315.2,Malleswaram
TXN108170,Pista Roll,2024-07-18,22:55:47,Night,2227.82,Electronic City
TXN108171,Chiroti,2024-10-13,19:39:27,Evening,436.73,Vijayanagar
TXN108172,Halwa (Assorted),2024-10-13,16:07:57,Afternoon,528.0,HSR Layout
TXN108173,Rasgulla,2024-05-28,11:03:23,Morning,50.97,HSR Layout
TXN108174,Sohan Papdi,2024-07-03,12:06:43,Afternoon,367.77,Vijayanagar
TXN108175,Pista Roll,2024-07-07,13:16:13,Afternoon,1508.11,Electronic City
TXN108176,Gulab Jamun,2024-10-25,10:21:16,Morning,95.17,Malleswaram
TXN108177,Gulab Jamun,2024-07-25,12:48:27,Afternoon,64.75,HSR Layout
TXN108178,Kaju Katli,2024-06-29,20:11:54,Evening,1361.58,Koramangala
TXN108179,Samosa,2025-04-29,15:58:29,Afternoon,20.23,RR Nagar
TXN108180,Rasgulla,2024-11-11,20:53:25,Evening,48.96,Malleswaram
TXN108181,Mysore Pak,2024-09-25,18:08:40,Evening,318.85,Jayanagar
TXN108182,Milk Burfi,2024-06-05,12:45:11,Afternoon,316.2,Malleswaram
TXN108183,Halwa (Assorted),2025-04-21,12:02:10,Afternoon,681.64,Malleswaram
TXN108184,Chiroti,2025-02-06,15:09:41,Afternoon,141.61,Electronic City
TXN108185,Sohan Papdi,2024-09-08,15:00:07,Afternoon,556.54,Electronic City
TXN108186,Samosa,2024-04-09,13:23:04,Afternoon,52.58,Indiranagar
TXN108187,Halwa (Assorted),2024-06-21,16:23:16,Afternoon,891.85,Electronic City
TXN108188,Kesar Peda,2025-06-02,11:00:10,Morning,334.29,Basavanagudi
