item_name,date,time,period,purchase_cost,branch_location
Gulab Jamun,2025-04-19,16:01:43,Afternoon,132.83,Electronic City
Jalebi,2025-05-20,19:22:37,Evening,336.67,Indiranagar
Sohan Papdi,2024-11-23,16:23:38,Afternoon,792.77,Basavanagudi
Dharwad Peda,2024-04-29,21:51:11,Evening,385.32,Koramangala
Kaju Katli,2025-04-17,18:54:55,Evening,910.29,Koramangala
Laddoo (Boondi),2024-09-01,18:35:34,Evening,566.23,Malleswaram
Badam Milk,2024-02-12,19:43:37,Evening,93.33,HSR Layout
Kaju Katli,2025-04-01,20:13:20,Evening,1547.64,Indiranagar
Sohan Papdi,2025-02-02,15:51:02,Afternoon,719.81,Koramangala
Kaju Katli,2024-07-18,16:50:10,Afternoon,1846.31,Vijayanagar
Samosa,2025-06-16,10:03:07,Morning,77.75,Vijayanagar
Rasgulla,2025-01-15,13:24:10,Afternoon,28.96,Vijayanagar
Kaju Katli,2024-08-06,20:46:53,Evening,630.82,HSR Layout
Kesar Peda,2025-06-02,15:07:27,Afternoon,1254.47,Jayanagar
Jalebi,2025-04-27,17:53:43,Evening,475.83,Vijayanagar
Samosa,2024-12-22,13:57:03,Afternoon,73.18,HSR Layout
Rasgulla,2024-04-20,11:20:28,Morning,128.94,Koramangala
Chiroti,2024-03-29,15:29:03,Afternoon,421.25,Koramangala
Rasgulla,2024-03-08,19:02:23,Evening,28.1,Malleswaram
Chiroti,2024-07-23,17:09:05,Evening,331.37,Basavanagudi
Gulab Jamun,2024-03-08,22:24:11,Night,33.36,Malleswaram
Kesar Peda,2024-11-01,21:08:26,Evening,542.51,HSR Layout
Jalebi,2024-04-28,14:43:32,Afternoon,312.68,Vijayanagar
Jalebi,2024-11-03,21:01:55,Evening,133.92,Basavanagudi
Jalebi,2024-04-09,12:43:57,Afternoon,257.17,Jayanagar
Sohan Papdi,2024-09-05,09:20:49,Morning,323.82,Indiranagar
Gulab Jamun,2025-07-04,08:42:15,Morning,57.94,Koramangala
Rasgulla,2024-09-03,11:29:47,Morning,157.72,Vijayanagar
Laddoo (Boondi),2025-05-24,19:11:25,Evening,589.8,Electronic City
Laddoo (Boondi),2024-05-31,14:08:54,Afternoon,641.18,RR Nagar
Jalebi,2025-04-03,12:38:02,Afternoon,181.55,Vijayanagar
Dharwad Peda,2024-08-31,14:56:19,Afternoon,1152.66,RR Nagar
Jalebi,2024-06-23,21:24:44,Evening,479.22,Basavanagudi
Sohan Papdi,2024-09-25,08:15:07,Morning,290.99,Indiranagar
Laddoo (Boondi),2025-06-25,10:55:29,Morning,325.78,Indiranagar
Chiroti,2024-12-23,22:17:22,Night,108.79,RR Nagar
Sohan Papdi,2024-05-29,08:00:36,Morning,199.15,Vijayanagar
Badam Milk,2024-11-21,14:23:16,Afternoon,171.55,Basavanagudi
Chiroti,2025-02-06,16:57:19,Afternoon,319.7,Vijayanagar
Rasgulla,2024-03-18,09:27:20,Morning,134.18,RR Nagar
Pista Roll,2024-06-02,15:00:48,Afternoon,882.5,Koramangala
Dharwad Peda,2025-04-26,19:58:25,Evening,496.25,Indiranagar
Badam Milk,2024-04-10,11:30:04,Morning,137.44,Electronic City
Jalebi,2024-03-28,15:11:09,Afternoon,581.05,Indiranagar
Gulab Jamun,2024-05-24,09:12:54,Morning,30.71,Electronic City
Mysore Pak,2025-05-17,22:41:43,Night,733.93,Koramangala
Samosa,2024-06-26,17:43:13,Evening,31.29,Electronic City
Mysore Pak,2024-10-15,12:25:35,Afternoon,642.85,Vijayanagar
Halwa (Assorted),2024-04-16,08:55:58,Morning,851.88,Jayanagar
Jalebi,2024-06-18,21:45:42,Evening,484.83,Jayanagar
Samosa,2025-06-15,15:44:49,Afternoon,56.25,Electronic City
Halwa (Assorted),2025-02-08,21:24:55,Evening,548.23,Jayanagar
Rasgulla,2024-09-06,12:02:27,Afternoon,96.49,Vijayanagar
Halwa (Assorted),2024-02-11,10:21:42,Morning,411.46,Koramangala
Dharwad Peda,2024-08-27,10:55:38,Morning,487.54,Vijayanagar
Chiroti,2025-02-11,12:42:20,Afternoon,210.52,Indiranagar
Laddoo (Boondi),2025-01-13,21:17:13,Evening,898.84,HSR Layout
Milk Burfi,2025-02-10,08:01:01,Morning,560.33,Basavanagudi
Pista Roll,2024-07-26,16:38:12,Afternoon,877.46,Jayanagar
Badam Milk,2024-02-12,09:44:21,Morning,205.81,Basavanagudi
Halwa (Assorted),2024-12-16,19:12:22,Evening,487.31,RR Nagar
Halwa (Assorted),2025-02-15,09:37:15,Morning,1040.14,Basavanagudi
Halwa (Assorted),2025-03-20,19:06:59,Evening,894.67,Indiranagar
Milk Burfi,2024-04-09,22:04:16,Night,284.21,Koramangala
Sohan Papdi,2025-05-07,15:35:39,Afternoon,825.4,Koramangala
Jalebi,2024-11-06,11:21:38,Morning,691.04,HSR Layout
Sohan Papdi,2025-05-10,15:40:23,Afternoon,416.83,Malleswaram
Kaju Katli,2024-07-06,09:54:05,Morning,1436.9,Electronic City
Samosa,2025-03-07,18:18:43,Evening,52.31,Indiranagar
Sohan Papdi,2025-05-24,17:05:44,Evening,221.29,Malleswaram
Sohan Papdi,2025-01-19,12:30:14,Afternoon,560.99,RR Nagar
Pista Roll,2024-10-01,15:35:43,Afternoon,1059.08,RR Nagar
Pista Roll,2024-07-29,17:04:55,Evening,2015.48,HSR Layout
Kesar Peda,2025-04-23,21:09:44,Evening,1171.1,Electronic City
Samosa,2025-01-20,14:47:43,Afternoon,24.97,HSR Layout
Kesar Peda,2025-01-02,12:06:20,Afternoon,1422.71,RR Nagar
Halwa (Assorted),2025-01-02,21:38:15,Evening,520.73,Electronic City
Sohan Papdi,2024-12-06,14:21:26,Afternoon,557.19,Jayanagar
Milk Burfi,2024-02-27,19:22:47,Evening,759.59,Vijayanagar
Kesar Peda,2024-03-02,13:24:03,Afternoon,296.21,Malleswaram
Milk Burfi,2024-02-11,09:43:49,Morning,607.58,Malleswaram
Samosa,2025-05-17,10:26:48,Morning,50.13,Electronic City
Milk Burfi,2025-07-10,08:59:15,Morning,1094.56,Electronic City
Badam Milk,2025-04-15,09:18:40,Morning,172.37,Electronic City
Kaju Katli,2024-11-18,13:06:46,Afternoon,1046.56,Indiranagar
Laddoo (Boondi),2024-05-31,17:23:41,Evening,621.24,Jayanagar
Milk Burfi,2024-02-17,22:16:09,Night,1089.77,Malleswaram
Kaju Katli,2024-03-28,17:25:42,Evening,1861.85,HSR Layout
Gulab Jamun,2024-01-30,20:00:54,Evening,108.59,Indiranagar
Pista Roll,2025-06-24,21:49:13,Evening,729.36,HSR Layout
Gulab Jamun,2024-08-29,08:16:06,Morning,125.56,Basavanagudi
Halwa (Assorted),2025-03-19,13:40:59,Afternoon,984.85,Vijayanagar
Laddoo (Boondi),2024-05-21,13:33:39,Afternoon,366.17,Vijayanagar
Chiroti,2024-08-01,09:52:31,Morning,360.17,Vijayanagar
Mysore Pak,2024-04-26,16:23:05,Afternoon,689.35,Vijayanagar
Gulab Jamun,2024-12-05,11:10:49,Morning,45.52,Koramangala
Sohan Papdi,2024-06-04,17:54:01,Evening,574.55,Indiranagar
Dharwad Peda,2024-05-31,10:28:54,Morning,282.52,Koramangala
Mysore Pak,2024-11-13,22:35:42,Night,403.46,Jayanagar
Samosa,2024-01-28,16:07:00,Afternoon,62.44,Basavanagudi
Laddoo (Boondi),2024-03-30,16:03:15,Afternoon,597.22,Basavanagudi
Kesar Peda,2024-08-25,16:22:12,Afternoon,747.99,HSR Layout
Jalebi,2025-04-16,16:38:26,Afternoon,519.88,RR Nagar
Sohan Papdi,2025-07-03,18:52:47,Evening,477.22,Vijayanagar
Pista Roll,2024-04-26,19:55:00,Evening,2184.8,Koramangala
Kesar Peda,2025-06-29,09:08:19,Morning,1040.91,Basavanagudi
Sohan Papdi,2024-05-01,10:15:27,Morning,373.88,Jayanagar
Dharwad Peda,2024-08-21,12:08:22,Afternoon,326.27,Electronic City
Mysore Pak,2025-03-18,22:26:37,Night,370.58,Electronic City
Kesar Peda,2024-09-09,19:58:36,Evening,393.82,HSR Layout
Halwa (Assorted),2025-06-01,18:44:49,Evening,198.7,Basavanagudi
Milk Burfi,2025-01-01,19:25:06,Evening,527.6,Koramangala
Pista Roll,2024-07-28,11:31:38,Morning,1301.01,Indiranagar
Samosa,2025-04-04,13:45:04,Afternoon,81.12,RR Nagar
Dharwad Peda,2024-12-17,22:23:53,Night,331.08,HSR Layout
Milk Burfi,2025-01-15,14:47:40,Afternoon,696.73,Basavanagudi
Kaju Katli,2025-06-10,18:19:48,Evening,1173.91,Malleswaram
Rasgulla,2025-06-17,12:15:53,Afternoon,151.27,RR Nagar
Sohan Papdi,2024-11-23,21:55:38,Evening,576.75,Vijayanagar
Pista Roll,2024-04-10,13:37:28,Afternoon,1611.31,Koramangala
Rasgulla,2025-01-26,16:45:43,Afternoon,68.38,Indiranagar
Sohan Papdi,2025-01-27,10:21:39,Morning,363.23,HSR Layout
Jalebi,2024-02-11,08:40:34,Morning,726.62,Jayanagar
Milk Burfi,2024-04-29,11:42:02,Morning,860.87,Malleswaram
Halwa (Assorted),2025-01-16,20:43:51,Evening,621.72,Indiranagar
Kesar Peda,2024-04-18,08:13:16,Morning,465.6,Jayanagar
Laddoo (Boondi),2024-08-08,15:59:21,Afternoon,658.69,Vijayanagar
Kesar Peda,2024-09-07,19:07:52,Evening,259.26,Koramangala
Laddoo (Boondi),2024-01-18,20:13:45,Evening,193.37,Indiranagar
Mysore Pak,2025-06-08,17:11:27,Evening,659.24,Indiranagar
Halwa (Assorted),2025-04-01,14:36:59,Afternoon,349.76,Vijayanagar
Badam Milk,2024-09-24,17:18:03,Evening,93.53,Indiranagar
Halwa (Assorted),2025-06-17,15:16:02,Afternoon,898.89,Indiranagar
Pista Roll,2025-03-31,18:58:29,Evening,1428.66,Electronic City
Badam Milk,2024-11-27,20:19:34,Evening,219.07,RR Nagar
Chiroti,2024-05-30,21:31:55,Evening,300.44,Electronic City
Halwa (Assorted),2025-02-19,20:46:25,Evening,551.72,Jayanagar
Pista Roll,2024-06-05,12:24:03,Afternoon,1080.51,Vijayanagar
Laddoo (Boondi),2025-06-03,21:28:29,Evening,737.83,Malleswaram
Laddoo (Boondi),2024-02-18,15:56:28,Afternoon,518.63,Koramangala
Sohan Papdi,2024-09-11,08:06:55,Morning,810.27,HSR Layout
Samosa,2024-02-26,22:28:12,Night,58.0,Electronic City
Jalebi,2024-06-08,18:38:36,Evening,742.13,Koramangala
Chiroti,2025-02-14,09:31:42,Morning,105.7,RR Nagar
Samosa,2025-06-10,21:50:04,Evening,33.30688396250398,Vijayanagar
Rasgulla,2025-04-24,10:54:56,Morning,132.99,Indiranagar
Kaju Katli,2024-09-09,22:32:33,Night,760.05,Koramangala
Chiroti,2024-03-14,08:08:49,Morning,75.36,Basavanagudi
Sohan Papdi,2024-02-19,11:08:52,Morning,216.34,Electronic City
Halwa (Assorted),2024-07-03,11:13:52,Morning,1031.64,Koramangala
Milk Burfi,2024-09-25,10:17:51,Morning,961.17,Basavanagudi
Rasgulla,2024-03-23,22:59:40,Night,55.26,RR Nagar
Dharwad Peda,2024-09-24,14:13:14,Afternoon,1000.82,Vijayanagar
Pista Roll,2024-10-07,12:36:26,Afternoon,1365.12,Malleswaram
Jalebi,2024-01-22,13:25:35,Afternoon,396.87,Malleswaram
Kaju Katli,2025-04-03,15:41:58,Afternoon,1154.38,HSR Layout
Rasgulla,2024-06-28,10:51:56,Morning,90.25,Indiranagar
Chiroti,2024-09-18,20:54:20,Evening,368.36,Jayanagar
Kaju Katli,2025-04-19,13:13:13,Afternoon,2127.2,HSR Layout
Chiroti,2024-12-19,22:34:52,Night,205.76,Vijayanagar
Jalebi,2024-12-24,20:54:20,Evening,284.01,HSR Layout
Pista Roll,2024-04-20,15:35:37,Afternoon,1784.19,Basavanagudi
Kesar Peda,2025-02-02,18:14:54,Evening,1253.35,Vijayanagar
Mysore Pak,2025-01-02,10:53:56,Morning,866.56,Indiranagar
Jalebi,2025-07-07,16:33:38,Afternoon,226.88,Electronic City
Kaju Katli,2025-01-16,20:05:32,Evening,996.98,HSR Layout
Milk Burfi,2024-06-15,11:32:44,Morning,935.61,RR Nagar
Halwa (Assorted),2024-05-03,22:26:36,Night,979.45,Electronic City
Mysore Pak,2024-03-25,17:41:15,Evening,351.31,Basavanagudi
Pista Roll,2024-07-16,09:41:53,Morning,686.14,Indiranagar
Laddoo (Boondi),2024-08-20,19:40:25,Evening,648.41,Indiranagar
Kesar Peda,2024-08-10,16:53:04,Afternoon,817.11,Vijayanagar
Dharwad Peda,2025-04-21,12:03:15,Afternoon,833.72,RR Nagar
Sohan Papdi,2025-02-13,14:22:54,Afternoon,714.5,HSR Layout
Rasgulla,2024-06-18,17:05:22,Evening,130.96,Basavanagudi
Laddoo (Boondi),2024-03-03,14:09:27,Afternoon,458.57,Koramangala
Kaju Katli,2024-09-04,10:22:50,Morning,1611.75,Basavanagudi
Samosa,2024-10-02,15:34:34,Afternoon,56.76,Basavanagudi
Badam Milk,2024-06-20,18:40:11,Evening,58.64,Electronic City
Milk Burfi,2025-07-04,12:52:32,Afternoon,489.55,Malleswaram
Kesar Peda,2024-02-19,16:17:51,Afternoon,834.38,Malleswaram
Kaju Katli,2025-07-11,21:06:20,Evening,2104.03,Koramangala
Milk Burfi,2024-12-09,17:26:36,Evening,206.22,HSR Layout
Milk Burfi,2025-06-18,19:24:34,Evening,227.38,Jayanagar
Milk Burfi,2024-10-29,19:22:20,Evening,655.34,Malleswaram
Laddoo (Boondi),2024-09-07,11:08:59,Morning,155.25,Vijayanagar
Jalebi,2024-12-04,13:37:58,Afternoon,162.58,Malleswaram
Gulab Jamun,2024-12-16,21:24:08,Evening,99.14,Koramangala
Dharwad Peda,2024-06-11,09:15:32,Morning,475.84,Malleswaram
Dharwad Peda,2024-09-02,14:34:17,Afternoon,1346.5,Koramangala
Rasgulla,2024-11-24,22:08:46,Night,98.92,Jayanagar
Milk Burfi,2025-04-01,15:31:51,Afternoon,1027.77,Basavanagudi
Samosa,2024-06-29,10:01:53,Morning,27.32,HSR Layout
Badam Milk,2024-10-09,15:44:02,Afternoon,120.89,Vijayanagar
Mysore Pak,2024-09-03,09:29:35,Morning,702.35,Vijayanagar
Kesar Peda,2024-02-19,12:04:16,Afternoon,1269.97,Indiranagar
Kaju Katli,2025-02-25,18:39:00,Evening,954.54,Indiranagar
Laddoo (Boondi),2024-04-19,15:40:42,Afternoon,277.72,Basavanagudi
Rasgulla,2024-07-24,15:23:47,Afternoon,63.36,Vijayanagar
Halwa (Assorted),2024-10-05,10:14:09,Morning,536.26,HSR Layout
Sohan Papdi,2024-01-19,22:43:46,Night,235.18,RR Nagar
Sohan Papdi,2024-07-02,14:41:14,Afternoon,589.65,Koramangala
Halwa (Assorted),2025-06-02,12:35:37,Afternoon,873.41,Indiranagar
Laddoo (Boondi),2024-12-28,18:23:29,Evening,727.69,Jayanagar
Sohan Papdi,2025-02-20,10:43:10,Morning,761.8,Malleswaram
Rasgulla,2024-06-09,11:50:08,Morning,73.29,Koramangala
Milk Burfi,2024-05-04,18:16:06,Evening,330.79,Jayanagar
Samosa,2025-04-06,20:14:44,Evening,46.42,Jayanagar
Milk Burfi,2024-03-16,14:41:03,Afternoon,1057.44,Indiranagar
Gulab Jamun,2025-05-30,15:35:13,Afternoon,137.93,RR Nagar
Milk Burfi,2024-03-08,14:13:21,Afternoon,257.48,Jayanagar
Chiroti,2025-07-08,18:36:17,Evening,394.21,Koramangala
Milk Burfi,2024-01-23,12:20:40,Afternoon,387.08,HSR Layout
Sohan Papdi,2024-03-24,11:45:24,Morning,694.2,Koramangala
Jalebi,2024-03-06,10:14:06,Morning,710.19,Electronic City
Kaju Katli,2024-06-07,12:06:51,Afternoon,1622.44,Vijayanagar
Chiroti,2024-09-22,20:02:59,Evening,407.17,Basavanagudi
Pista Roll,2024-10-11,12:56:35,Afternoon,1031.03,Koramangala
Jalebi,2025-04-28,17:26:41,Evening,233.92,Jayanagar
Kesar Peda,2024-09-19,10:50:53,Morning,917.62,Electronic City
Sohan Papdi,2025-01-16,20:53:08,Evening,598.14,Koramangala
Mysore Pak,2025-02-27,22:00:13,Night,1021.03,HSR Layout
Samosa,2024-03-24,19:03:02,Evening,30.78,Electronic City
Samosa,2025-02-17,19:40:09,Evening,52.62664653525073,Indiranagar
Halwa (Assorted),2024-07-17,09:28:41,Morning,297.81,RR Nagar
Milk Burfi,2024-06-01,18:31:26,Evening,764.69,HSR Layout
Kaju Katli,2025-03-01,18:29:38,Evening,1640.83,HSR Layout
Laddoo (Boondi),2024-07-13,19:12:37,Evening,447.76,Vijayanagar
Jalebi,2024-02-21,16:30:56,Afternoon,249.12,Electronic City
Jalebi,2025-01-04,17:49:43,Evening,537.84,HSR Layout
Mysore Pak,2024-07-21,18:00:40,Evening,407.0,RR Nagar
Dharwad Peda,2024-12-30,19:00:29,Evening,872.98,Indiranagar
Chiroti,2024-01-23,19:42:46,Evening,411.3,Jayanagar
Sohan Papdi,2024-06-03,08:35:43,Morning,701.41,Vijayanagar
Jalebi,2025-04-20,19:52:39,Evening,358.29,Koramangala
Samosa,2024-09-25,10:31:12,Morning,45.3,Koramangala
Rasgulla,2025-05-03,22:59:04,Night,137.45,Indiranagar
Chiroti,2024-06-20,17:22:00,Evening,441.8,Koramangala
Gulab Jamun,2024-03-24,22:16:38,Night,140.67,Electronic City
Badam Milk,2024-02-04,19:00:38,Evening,58.14,Indiranagar
Halwa (Assorted),2024-01-30,17:49:25,Evening,965.31,RR Nagar
Pista Roll,2024-03-11,09:08:21,Morning,1735.41,Koramangala
Badam Milk,2024-04-14,16:44:18,Afternoon,205.18,Koramangala
Gulab Jamun,2025-07-15,21:40:47,Evening,53.66,Malleswaram
Dharwad Peda,2024-03-05,10:19:22,Morning,1221.87,Jayanagar
Kaju Katli,2024-05-09,22:15:32,Night,1121.08,Koramangala
Laddoo (Boondi),2025-01-28,20:12:35,Evening,243.3,Basavanagudi
Mysore Pak,2025-06-05,09:07:58,Morning,1022.5,Koramangala
Dharwad Peda,2025-04-19,20:58:58,Evening,420.2,RR Nagar
Chiroti,2024-12-25,14:34:20,Afternoon,278.71,Basavanagudi
Milk Burfi,2024-11-10,15:36:05,Afternoon,1077.8,Malleswaram
Rasgulla,2024-08-28,11:33:53,Morning,87.19,Malleswaram
Kesar Peda,2024-02-05,14:45:04,Afternoon,1415.07,Malleswaram
Jalebi,2024-08-19,15:56:27,Afternoon,713.2,Malleswaram
Pista Roll,2025-02-27,20:45:00,Evening,887.47,Basavanagudi
Jalebi,2024-02-12,19:18:11,Evening,436.0,RR Nagar
Pista Roll,2024-02-10,20:33:39,Evening,2126.93,RR Nagar
Halwa (Assorted),2025-01-19,15:15:05,Afternoon,968.77,Vijayanagar
Laddoo (Boondi),2025-02-07,14:01:34,Afternoon,443.16,Indiranagar
Rasgulla,2025-04-18,15:08:03,Afternoon,119.62,Electronic City
Dharwad Peda,2024-03-11,15:47:07,Afternoon,245.6,Koramangala
Mysore Pak,2025-02-21,20:16:40,Evening,548.38,Malleswaram
Laddoo (Boondi),2024-04-18,13:04:52,Afternoon,177.81,Indiranagar
Jalebi,2024-07-07,11:25:59,Morning,157.42,RR Nagar
Sohan Papdi,2024-02-25,21:20:35,Evening,510.96,Electronic City
Laddoo (Boondi),2024-07-07,10:13:08,Morning,870.97,Koramangala
Badam Milk,2024-11-20,12:30:21,Afternoon,152.14,Malleswaram
Laddoo (Boondi),2024-02-23,09:54:14,Morning,579.25,Vijayanagar
Dharwad Peda,2024-04-06,12:58:44,Afternoon,392.36,RR Nagar
Kaju Katli,2025-05-20,16:26:55,Afternoon,1848.07,Jayanagar
Jalebi,2024-05-04,08:38:19,Morning,503.38,RR Nagar
Badam Milk,2025-06-28,13:24:52,Afternoon,186.83,Jayanagar
Sohan Papdi,2024-08-24,17:24:09,Evening,432.35,RR Nagar
Dharwad Peda,2024-05-22,19:06:24,Evening,398.84,Vijayanagar
Dharwad Peda,2024-10-17,19:22:29,Evening,605.05,Vijayanagar
Milk Burfi,2025-05-17,20:46:07,Evening,1073.07,Vijayanagar
Milk Burfi,2024-11-07,13:24:54,Afternoon,452.46,Vijayanagar
Badam Milk,2024-06-14,08:46:44,Morning,95.79,Malleswaram
Gulab Jamun,2024-06-27,08:19:32,Morning,50.33,Indiranagar
Pista Roll,2025-07-02,18:44:23,Evening,1311.55,RR Nagar
Samosa,2025-07-12,13:16:04,Afternoon,82.5,HSR Layout
Dharwad Peda,2024-09-02,11:55:10,Morning,1241.15,Basavanagudi
Rasgulla,2025-02-25,11:54:18,Morning,94.14,Koramangala
Badam Milk,2024-12-08,08:44:36,Morning,215.99,HSR Layout
Kesar Peda,2024-06-22,17:21:42,Evening,1079.63,Malleswaram
Chiroti,2025-06-18,15:25:37,Afternoon,408.44,HSR Layout
Chiroti,2024-08-10,11:09:55,Morning,124.89,HSR Layout
Rasgulla,2025-05-08,22:12:18,Night,60.97,Indiranagar
Pista Roll,2025-07-08,15:38:13,Afternoon,415.28,Jayanagar
Samosa,2024-02-28,17:00:01,Evening,28.2,RR Nagar
Pista Roll,2024-10-11,14:28:51,Afternoon,1959.8,HSR Layout
Mysore Pak,2025-06-17,08:28:26,Morning,499.25,Indiranagar
Dharwad Peda,2025-04-02,19:07:46,Evening,293.16,Koramangala
Mysore Pak,2024-08-22,15:43:54,Afternoon,890.46,HSR Layout
Gulab Jamun,2025-02-12,16:07:51,Afternoon,93.88,Jayanagar
Badam Milk,2025-05-06,20:54:43,Evening,115.57,RR Nagar
Milk Burfi,2025-02-02,13:24:21,Afternoon,916.21,HSR Layout
Kesar Peda,2024-03-27,14:51:39,Afternoon,503.72,Koramangala
Kaju Katli,2024-05-13,10:44:23,Morning,1394.86,Basavanagudi
Kesar Peda,2024-02-21,12:28:37,Afternoon,1063.39,Indiranagar
Dharwad Peda,2024-12-20,10:49:05,Morning,388.58,HSR Layout
Pista Roll,2024-08-20,08:43:57,Morning,1952.17,Jayanagar
Laddoo (Boondi),2024-05-30,13:20:23,Afternoon,624.09,Basavanagudi
Laddoo (Boondi),2024-01-16,22:09:33,Night,490.58,Jayanagar
Jalebi,2024-10-15,09:29:23,Morning,550.7,Koramangala
Laddoo (Boondi),2024-07-23,10:18:56,Morning,172.78,Koramangala
Mysore Pak,2025-07-04,10:54:38,Morning,720.0,HSR Layout
Kesar Peda,2024-12-26,10:08:28,Morning,703.34,Electronic City
Chiroti,2025-04-09,18:17:46,Evening,156.59,RR Nagar
Gulab Jamun,2024-01-16,18:44:58,Evening,69.47,Koramangala
Kesar Peda,2024-10-09,10:29:22,Morning,647.41,Indiranagar
Halwa (Assorted),2024-02-25,16:54:49,Afternoon,256.43,Electronic City
Kesar Peda,2025-03-10,22:52:37,Night,559.16,Electronic City
Pista Roll,2024-08-20,19:13:31,Evening,425.56,Jayanagar
Kesar Peda,2024-03-25,15:03:20,Afternoon,1338.86,Electronic City
Pista Roll,2024-02-01,14:48:10,Afternoon,772.49,Jayanagar
Samosa,2025-04-14,11:01:26,Morning,72.86,Malleswaram
Rasgulla,2024-08-17,16:14:59,Afternoon,134.85,Basavanagudi
Kesar Peda,2025-04-01,08:28:14,Morning,502.27,Indiranagar
Laddoo (Boondi),2024-08-26,21:53:09,Evening,688.23,RR Nagar
Rasgulla,2024-12-22,20:10:08,Evening,46.25,Vijayanagar
Halwa (Assorted),2025-06-25,16:55:28,Afternoon,870.47,Koramangala
Sohan Papdi,2025-06-18,17:44:25,Evening,679.98,RR Nagar
Halwa (Assorted),2025-03-12,10:58:38,Morning,341.55,HSR Layout
Jalebi,2024-06-20,21:57:27,Evening,216.65,HSR Layout
Kesar Peda,2025-06-21,20:27:37,Evening,1069.3,Malleswaram
Pista Roll,2024-12-24,18:13:04,Evening,1039.58,Malleswaram
Dharwad Peda,2025-02-26,09:22:08,Morning,1318.14,Koramangala
Gulab Jamun,2024-02-10,08:04:16,Morning,85.41,Vijayanagar
Mysore Pak,2025-04-25,08:45:22,Morning,858.33,Jayanagar
Laddoo (Boondi),2024-09-25,10:17:27,Morning,587.93,Malleswaram
Mysore Pak,2024-03-04,15:43:24,Afternoon,790.59,HSR Layout
Mysore Pak,2024-12-16,14:01:40,Afternoon,1001.52,Indiranagar
Kesar Peda,2024-01-17,09:07:28,Morning,1167.92,Koramangala
Kesar Peda,2024-03-05,15:41:13,Afternoon,574.09,Vijayanagar
Sohan Papdi,2024-05-25,08:52:44,Morning,599.22,Indiranagar
Samosa,2025-01-08,11:51:53,Morning,56.23,Electronic City
Dharwad Peda,2025-01-11,20:39:55,Evening,987.11,Indiranagar
Mysore Pak,2025-03-04,22:07:58,Night,830.92,Indiranagar
Pista Roll,2024-04-04,16:23:36,Afternoon,2083.08,HSR Layout
Rasgulla,2024-05-11,15:01:05,Afternoon,150.32,Malleswaram
Dharwad Peda,2024-11-06,11:05:13,Morning,958.13,Basavanagudi
Gulab Jamun,2024-04-03,19:22:39,Evening,45.85,Indiranagar
Kaju Katli,2024-03-14,09:10:19,Morning,813.12,Basavanagudi
Dharwad Peda,2024-03-08,18:26:07,Evening,933.81,Malleswaram
Gulab Jamun,2025-01-30,20:37:57,Evening,71.84,Jayanagar
Halwa (Assorted),2024-01-17,13:25:10,Afternoon,836.48,Jayanagar
Pista Roll,2025-04-20,08:33:10,Morning,1658.11,Vijayanagar
Jalebi,2025-05-27,15:29:36,Afternoon,210.3,RR Nagar
Mysore Pak,2024-06-26,13:58:49,Afternoon,1193.8,Koramangala
Kesar Peda,2024-04-23,09:33:19,Morning,883.17,Vijayanagar
Dharwad Peda,2024-03-14,17:25:51,Evening,776.48,Electronic City
Samosa,2024-11-20,12:04:43,Afternoon,51.18,Indiranagar
Pista Roll,2024-06-22,12:31:05,Afternoon,730.6,Electronic City
Kaju Katli,2025-07-12,20:22:34,Evening,836.99,Vijayanagar
Kaju Katli,2025-07-12,22:56:17,Night,1553.66,Basavanagudi
Sohan Papdi,2025-05-10,20:18:01,Evening,634.97,Vijayanagar
Kaju Katli,2025-06-27,22:23:58,Night,1873.77,Koramangala
Samosa,2024-12-09,19:11:05,Evening,61.06,RR Nagar
Milk Burfi,2024-03-26,10:47:25,Morning,643.26,Jayanagar
Laddoo (Boondi),2024-02-12,09:35:24,Morning,601.98,Malleswaram
Halwa (Assorted),2025-06-27,09:15:39,Morning,997.53,RR Nagar
Rasgulla,2025-02-13,14:57:50,Afternoon,35.08,HSR Layout
Pista Roll,2024-07-27,20:36:53,Evening,1318.39,Indiranagar
Mysore Pak,2025-03-15,22:19:03,Night,333.41,Electronic City
Milk Burfi,2024-02-28,12:13:50,Afternoon,919.51,Indiranagar
Kaju Katli,2024-02-19,08:31:31,Morning,1196.05,Basavanagudi
Kaju Katli,2024-12-14,12:17:34,Afternoon,2222.83,Basavanagudi
Rasgulla,2024-04-21,20:48:41,Evening,39.1,Indiranagar
Pista Roll,2025-02-20,17:52:50,Evening,1268.46,Koramangala
Milk Burfi,2025-02-13,20:21:04,Evening,403.34,Electronic City
Chiroti,2024-12-09,18:32:02,Evening,319.38,RR Nagar
Mysore Pak,2024-12-27,18:30:01,Evening,415.75,HSR Layout
Rasgulla,2025-01-11,14:03:36,Afternoon,141.09,Indiranagar
Badam Milk,2025-04-06,08:43:40,Morning,156.03,Jayanagar
Milk Burfi,2024-06-08,11:27:56,Morning,299.01,Indiranagar
Kaju Katli,2024-09-15,10:10:59,Morning,1868.9,Malleswaram
Rasgulla,2024-11-04,10:29:39,Morning,35.74,Jayanagar
Laddoo (Boondi),2024-04-06,08:09:57,Morning,829.24,HSR Layout
Badam Milk,2024-09-16,12:21:57,Afternoon,70.24,HSR Layout
